id_origin;origin;id_destination;destination;distance; duree
1817;3150 CH DE L EGLISE;2492;501 MONTEE LABOSSIERE;26580;1449
2492;501 MONTEE LABOSSIERE;1818;7440 AVENUE OUTREMONT;42966;2066
1818;7440 AVENUE OUTREMONT;2492;501 MONTEE LABOSSIERE;43034;2071
2492;501 MONTEE LABOSSIERE;1819;FONDATION LAPOINTE ET FRERE;72850;2917
1819;FONDATION LAPOINTE ET FRERE;2492;501 MONTEE LABOSSIERE;72226;2879
2492;501 MONTEE LABOSSIERE;1820;MARAICHER DUBUC;54257;2303
1820;MARAICHER DUBUC;2492;501 MONTEE LABOSSIERE;54102;2351
2492;501 MONTEE LABOSSIERE;1821;1454  BOUL RAYMOND;73672;3117
1821;1454  BOUL RAYMOND;2492;501 MONTEE LABOSSIERE;72017;2966
2492;501 MONTEE LABOSSIERE;1822;33 LOURMARIN;60229;2714
1822;33 LOURMARIN;2492;501 MONTEE LABOSSIERE;58111;2575
2492;501 MONTEE LABOSSIERE;1823;2860 MEUNIER;4627;390
1823;2860 MEUNIER;2492;501 MONTEE LABOSSIERE;4627;378
2492;501 MONTEE LABOSSIERE;1824;353 RUE JAMES SHAW;21292;1200
1824;353 RUE JAMES SHAW;2492;501 MONTEE LABOSSIERE;21030;1155
2492;501 MONTEE LABOSSIERE;1825;1710 RG RIVIERE SUD;87553;3948
1825;1710 RG RIVIERE SUD;2492;501 MONTEE LABOSSIERE;85686;3801
2492;501 MONTEE LABOSSIERE;1826;CH. CANORA & PALMERSTONE;42486;2035
1826;CH. CANORA & PALMERSTONE;2492;501 MONTEE LABOSSIERE;40811;1909
2492;501 MONTEE LABOSSIERE;1827;RANG DE LA VALLEE ET MTEE DES 42;77086;3356
1827;RANG DE LA VALLEE ET MTEE DES 42;2492;501 MONTEE LABOSSIERE;75457;3255
2492;501 MONTEE LABOSSIERE;1828;RUE BRUNELLE & DE PIONNIERS;91352;3769
1828;RUE BRUNELLE & DE PIONNIERS;2492;501 MONTEE LABOSSIERE;83123;3776
2492;501 MONTEE LABOSSIERE;1829;10500 RUE SECANT;54018;2433
1829;10500 RUE SECANT;2492;501 MONTEE LABOSSIERE;53598;2466
2492;501 MONTEE LABOSSIERE;1830;18120-18128 CHENONCEAU;63751;2727
1830;18120-18128 CHENONCEAU;2492;501 MONTEE LABOSSIERE;59721;2428
2492;501 MONTEE LABOSSIERE;1831;1 DE L'ECLUSE;14377;763
1831;1 DE L'ECLUSE;2492;501 MONTEE LABOSSIERE;13762;770
2492;501 MONTEE LABOSSIERE;1832;MEDARD EMARD;76835;3150
1832;MEDARD EMARD;2492;501 MONTEE LABOSSIERE;74083;3039
2492;501 MONTEE LABOSSIERE;1833;203-223 6E AVENUE;24783;1146
1833;203-223 6E AVENUE;2492;501 MONTEE LABOSSIERE;24538;1171
2492;501 MONTEE LABOSSIERE;1834;261 RUE QUEEN (;53031;2417
1834;261 RUE QUEEN (;2492;501 MONTEE LABOSSIERE;49444;2395
2492;501 MONTEE LABOSSIERE;1835;SUNNYBROOKE & GOUIN;29749;1585
1835;SUNNYBROOKE & GOUIN;2492;501 MONTEE LABOSSIERE;29583;1480
2492;501 MONTEE LABOSSIERE;1836;RUE BRIAND ET BASTIEN;4303;501
1836;RUE BRIAND ET BASTIEN;2492;501 MONTEE LABOSSIERE;4297;490
2492;501 MONTEE LABOSSIERE;1837;288 PLACE DU COTEAU;62462;2791
1837;288 PLACE DU COTEAU;2492;501 MONTEE LABOSSIERE;61925;2719
2492;501 MONTEE LABOSSIERE;1838;9550 RUE LAJEUNESSE;44261;2174
1838;9550 RUE LAJEUNESSE;2492;501 MONTEE LABOSSIERE;44336;2191
2492;501 MONTEE LABOSSIERE;1839;*WL* RUE ST-JACQUES & RUE DELINELLE;40410;2193
1839;*WL* RUE ST-JACQUES & RUE DELINELLE;2492;501 MONTEE LABOSSIERE;39518;1988
2492;501 MONTEE LABOSSIERE;1840;1293 CHEMIN SAINT-FEREOL;5428;422
1840;1293 CHEMIN SAINT-FEREOL;2492;501 MONTEE LABOSSIERE;5225;418
2492;501 MONTEE LABOSSIERE;1841;8740  RUE MAJOR;61784;2778
1841;8740  RUE MAJOR;2492;501 MONTEE LABOSSIERE;59121;2623
2492;501 MONTEE LABOSSIERE;1842;952 RUE MARTIN;77586;3227
1842;952 RUE MARTIN;2492;501 MONTEE LABOSSIERE;63034;3188
2492;501 MONTEE LABOSSIERE;1843;1050 RUE FLEURY E;46236;2257
1843;1050 RUE FLEURY E;2492;501 MONTEE LABOSSIERE;46344;2288
2492;501 MONTEE LABOSSIERE;1844;16950 BOUL HYMUS;21845;1069
1844;16950 BOUL HYMUS;2492;501 MONTEE LABOSSIERE;21991;1051
2492;501 MONTEE LABOSSIERE;1845;1400 AVENUE DAWSON;30104;1714
1845;1400 AVENUE DAWSON;2492;501 MONTEE LABOSSIERE;30142;1656
2492;501 MONTEE LABOSSIERE;1846;D'AMBRE;60767;2426
1846;D'AMBRE;2492;501 MONTEE LABOSSIERE;60302;2466
2492;501 MONTEE LABOSSIERE;1847;76 RUE DES ERABLES;39296;2206
1847;76 RUE DES ERABLES;2492;501 MONTEE LABOSSIERE;36797;1920
2492;501 MONTEE LABOSSIERE;1848;915 DES TOURTERELLES;13504;842
1848;915 DES TOURTERELLES;2492;501 MONTEE LABOSSIERE;13658;852
2492;501 MONTEE LABOSSIERE;1849;1831-1841-1851  BARROT;75041;3281
1849;1831-1841-1851  BARROT;2492;501 MONTEE LABOSSIERE;73372;3125
2492;501 MONTEE LABOSSIERE;1850;30 FRANCOIS BRANCHAUD;30736;1576
1850;30 FRANCOIS BRANCHAUD;2492;501 MONTEE LABOSSIERE;30354;1622
2492;501 MONTEE LABOSSIERE;1851;1210  BARROT;74508;3222
1851;1210  BARROT;2492;501 MONTEE LABOSSIERE;72830;3060
2492;501 MONTEE LABOSSIERE;1852;2555  RUE JEAN DESY;61383;2788
1852;2555  RUE JEAN DESY;2492;501 MONTEE LABOSSIERE;62993;2958
2492;501 MONTEE LABOSSIERE;1853;531 RUE DU MILAN;65361;2767
1853;531 RUE DU MILAN;2492;501 MONTEE LABOSSIERE;63409;2653
2492;501 MONTEE LABOSSIERE;1854;150 RUE LES PEUPLIERS;49575;2354
1854;150 RUE LES PEUPLIERS;2492;501 MONTEE LABOSSIERE;46879;2209
2492;501 MONTEE LABOSSIERE;1855;H-BOURASSA & ROME;307760;11264
1855;H-BOURASSA & ROME;2492;501 MONTEE LABOSSIERE;307080;11357
2492;501 MONTEE LABOSSIERE;1856;620 DU ROSIGNOL;105575;4383
1856;620 DU ROSIGNOL;2492;501 MONTEE LABOSSIERE;104200;4357
2492;501 MONTEE LABOSSIERE;1857;4283  BOUL STE ROSE;46117;2003
1857;4283  BOUL STE ROSE;2492;501 MONTEE LABOSSIERE;43971;1860
2492;501 MONTEE LABOSSIERE;1858;5820 RUE JARRY EST;49675;2298
1858;5820 RUE JARRY EST;2492;501 MONTEE LABOSSIERE;49246;2211
2492;501 MONTEE LABOSSIERE;1860;86 RUE GUY LAUZON;19203;919
1860;86 RUE GUY LAUZON;2492;501 MONTEE LABOSSIERE;19024;941
2492;501 MONTEE LABOSSIERE;1861;96 RUE GUY LAUZON;19203;919
1861;96 RUE GUY LAUZON;2492;501 MONTEE LABOSSIERE;19024;941
2492;501 MONTEE LABOSSIERE;1862;42 DU CANAL;26087;1397
1862;42 DU CANAL;2492;501 MONTEE LABOSSIERE;26316;1432
2492;501 MONTEE LABOSSIERE;1863;1513 RUE RAINAUD;60362;2761
1863;1513 RUE RAINAUD;2492;501 MONTEE LABOSSIERE;60929;2861
2492;501 MONTEE LABOSSIERE;1864;65 RUE GUY LAUZON;19203;919
1864;65 RUE GUY LAUZON;2492;501 MONTEE LABOSSIERE;19024;941
2492;501 MONTEE LABOSSIERE;1865;75 RUE GUY LAUZON;19203;919
1865;75 RUE GUY LAUZON;2492;501 MONTEE LABOSSIERE;19024;941
2492;501 MONTEE LABOSSIERE;1866;256 RUE NOTRE-DAME OUEST;71383;3150
1866;256 RUE NOTRE-DAME OUEST;2492;501 MONTEE LABOSSIERE;71379;3133
2492;501 MONTEE LABOSSIERE;1867;620  RUE DES ROSIGNOLS;105575;4383
1867;620  RUE DES ROSIGNOLS;2492;501 MONTEE LABOSSIERE;104200;4357
2492;501 MONTEE LABOSSIERE;1868;2800 RTE 209;48664;2418
1868;2800 RTE 209;2492;501 MONTEE LABOSSIERE;48893;2429
2492;501 MONTEE LABOSSIERE;1869;187 RANG RIVIERE NOIRE NORD;51158;2536
1869;187 RANG RIVIERE NOIRE NORD;2492;501 MONTEE LABOSSIERE;51387;2565
2492;501 MONTEE LABOSSIERE;1870;2055 RUE LABELLE;59737;3036
1870;2055 RUE LABELLE;2492;501 MONTEE LABOSSIERE;59623;2939
2492;501 MONTEE LABOSSIERE;1871;1725 RUE BASSIN;48143;2337
1871;1725 RUE BASSIN;2492;501 MONTEE LABOSSIERE;48966;2303
2492;501 MONTEE LABOSSIERE;1872;323  ST ELZEARD  EST;53143;2365
1872;323  ST ELZEARD  EST;2492;501 MONTEE LABOSSIERE;51693;2196
2492;501 MONTEE LABOSSIERE;1873;12614   RUE JEAN GROULX;59329;2666
1873;12614   RUE JEAN GROULX;2492;501 MONTEE LABOSSIERE;60558;2762
2492;501 MONTEE LABOSSIERE;1874;8970 RUE AIRLIE;40510;2337
1874;8970 RUE AIRLIE;2492;501 MONTEE LABOSSIERE;40507;2256
2492;501 MONTEE LABOSSIERE;1875;189 RANG DU 5;43624;2154
1875;189 RANG DU 5;2492;501 MONTEE LABOSSIERE;43853;2185
2492;501 MONTEE LABOSSIERE;1876;RUE DU DIRIGEABLE;76303;3138
1876;RUE DU DIRIGEABLE;2492;501 MONTEE LABOSSIERE;61670;3052
2492;501 MONTEE LABOSSIERE;1877;139 JEANNE SERVIGNANT;82345;3470
1877;139 JEANNE SERVIGNANT;2492;501 MONTEE LABOSSIERE;82211;3555
2492;501 MONTEE LABOSSIERE;1878;715 MONTEE MONTROUGEAU;46342;2034
1878;715 MONTEE MONTROUGEAU;2492;501 MONTEE LABOSSIERE;43952;1897
2492;501 MONTEE LABOSSIERE;1879;23  14E RUE;30932;1651
1879;23  14E RUE;2492;501 MONTEE LABOSSIERE;30270;1552
2492;501 MONTEE LABOSSIERE;1880;150 GRANDE COTE;53694;2161
1880;150 GRANDE COTE;2492;501 MONTEE LABOSSIERE;53008;2143
2492;501 MONTEE LABOSSIERE;1881;114 ROSS;39276;1841
1881;114 ROSS;2492;501 MONTEE LABOSSIERE;37904;1784
2492;501 MONTEE LABOSSIERE;1882;112 RUE TURGEON;54132;2330
1882;112 RUE TURGEON;2492;501 MONTEE LABOSSIERE;53604;2258
2492;501 MONTEE LABOSSIERE;1883;975 BOULEAUX BLANC;8927;630
1883;975 BOULEAUX BLANC;2492;501 MONTEE LABOSSIERE;8940;647
2492;501 MONTEE LABOSSIERE;1884;*WL*PIE-IX & ROBERT;50794;2749
1884;*WL*PIE-IX & ROBERT;2492;501 MONTEE LABOSSIERE;49778;2498
2492;501 MONTEE LABOSSIERE;1885;302 LORRAINE;17797;1147
1885;302 LORRAINE;2492;501 MONTEE LABOSSIERE;16546;1188
2492;501 MONTEE LABOSSIERE;1886;1500 RUE SAUVE OUEST;44388;2105
1886;1500 RUE SAUVE OUEST;2492;501 MONTEE LABOSSIERE;42363;1986
2492;501 MONTEE LABOSSIERE;1887;COIN PANAMA ET PHILIPPINE;59212;2665
1887;COIN PANAMA ET PHILIPPINE;2492;501 MONTEE LABOSSIERE;67451;2799
2492;501 MONTEE LABOSSIERE;1888;1471 MICHELE BOHEC;61244;2447
1888;1471 MICHELE BOHEC;2492;501 MONTEE LABOSSIERE;60110;2436
2492;501 MONTEE LABOSSIERE;1889;PANAMA ET PHILIPPINE;56652;2622
1889;PANAMA ET PHILIPPINE;2492;501 MONTEE LABOSSIERE;56103;2533
2492;501 MONTEE LABOSSIERE;1890;1227 HOLMES;60829;3025
1890;1227 HOLMES;2492;501 MONTEE LABOSSIERE;60329;2984
2492;501 MONTEE LABOSSIERE;1891;BOUL. ST-LAURENT;51054;2390
1891;BOUL. ST-LAURENT;2492;501 MONTEE LABOSSIERE;50504;2395
2492;501 MONTEE LABOSSIERE;1892;PLATEAU;47597;2643
1892;PLATEAU;2492;501 MONTEE LABOSSIERE;47508;2760
2492;501 MONTEE LABOSSIERE;1893;BOUL ST-LAURENT & RACHEL E;51054;2390
1893;BOUL ST-LAURENT & RACHEL E;2492;501 MONTEE LABOSSIERE;50504;2395
2492;501 MONTEE LABOSSIERE;1894;4281 BOUL. ST-LAURENT;48114;2726
1894;4281 BOUL. ST-LAURENT;2492;501 MONTEE LABOSSIERE;47391;2628
2492;501 MONTEE LABOSSIERE;1895;3608 BOUL ST-LAURENT;52028;2606
1895;3608 BOUL ST-LAURENT;2492;501 MONTEE LABOSSIERE;52051;2575
2492;501 MONTEE LABOSSIERE;1896;5070 PHARAND;52218;2427
1896;5070 PHARAND;2492;501 MONTEE LABOSSIERE;52039;2347
2492;501 MONTEE LABOSSIERE;1897;3641 AVENUE PRUD'HOMME;43725;1959
1897;3641 AVENUE PRUD'HOMME;2492;501 MONTEE LABOSSIERE;43476;1953
2492;501 MONTEE LABOSSIERE;1898;105 PLACE MORSON;21244;1167
1898;105 PLACE MORSON;2492;501 MONTEE LABOSSIERE;19543;1032
2492;501 MONTEE LABOSSIERE;1899;2515 RUE DELISLE;46944;2163
1899;2515 RUE DELISLE;2492;501 MONTEE LABOSSIERE;48026;2164
2492;501 MONTEE LABOSSIERE;1900;23 MONT LEVIN;59249;2525
1900;23 MONT LEVIN;2492;501 MONTEE LABOSSIERE;57431;2468
2492;501 MONTEE LABOSSIERE;1901;500 BOUL TASCHEREAU;63750;2510
1901;500 BOUL TASCHEREAU;2492;501 MONTEE LABOSSIERE;61551;2492
2492;501 MONTEE LABOSSIERE;1902;171 EDGEHILL;43224;2143
1902;171 EDGEHILL;2492;501 MONTEE LABOSSIERE;43086;2080
2492;501 MONTEE LABOSSIERE;1903;153 AV MERCIER;20153;1080
1903;153 AV MERCIER;2492;501 MONTEE LABOSSIERE;20659;1165
2492;501 MONTEE LABOSSIERE;1904;20 BOUL VAL  DAJOL;59283;2490
1904;20 BOUL VAL  DAJOL;2492;501 MONTEE LABOSSIERE;57488;2325
2492;501 MONTEE LABOSSIERE;1905;2796 STE-ANGELIQUE;9276;781
1905;2796 STE-ANGELIQUE;2492;501 MONTEE LABOSSIERE;9276;777
2492;501 MONTEE LABOSSIERE;1906;287 RANG RIVIERE NOIRE SUD;51795;2478
1906;287 RANG RIVIERE NOIRE SUD;2492;501 MONTEE LABOSSIERE;51884;2513
2492;501 MONTEE LABOSSIERE;1907;20320 BOUL. BEACONSFIELD;18840;1237
1907;20320 BOUL. BEACONSFIELD;2492;501 MONTEE LABOSSIERE;17929;1273
2492;501 MONTEE LABOSSIERE;1908;361 JORDAN;75016;3321
1908;361 JORDAN;2492;501 MONTEE LABOSSIERE;73364;3171
2492;501 MONTEE LABOSSIERE;1909;351 JORDAN;75009;3318
1909;351 JORDAN;2492;501 MONTEE LABOSSIERE;73356;3168
2492;501 MONTEE LABOSSIERE;1910;68E AVENUE ET GOUIN;61755;3012
1910;68E AVENUE ET GOUIN;2492;501 MONTEE LABOSSIERE;59715;3006
2492;501 MONTEE LABOSSIERE;1911;2950 BOUL. ST-CHARLES;21517;1033
1911;2950 BOUL. ST-CHARLES;2492;501 MONTEE LABOSSIERE;21082;1156
2492;501 MONTEE LABOSSIERE;1912;RUE PRINCE & DE LA COMMUNE O;52841;2365
1912;RUE PRINCE & DE LA COMMUNE O;2492;501 MONTEE LABOSSIERE;49567;2382
2492;501 MONTEE LABOSSIERE;1913;1041    MARCIL;83497;3592
1913;1041    MARCIL;2492;501 MONTEE LABOSSIERE;83070;3545
2492;501 MONTEE LABOSSIERE;1914;2602 RUE ST-PATRICK;47693;2161
1914;2602 RUE ST-PATRICK;2492;501 MONTEE LABOSSIERE;47546;2121
2492;501 MONTEE LABOSSIERE;1915;DE LORMIER & BOUL ROSEMONT;48444;2593
1915;DE LORMIER & BOUL ROSEMONT;2492;501 MONTEE LABOSSIERE;48619;2690
2492;501 MONTEE LABOSSIERE;1916;1119 RUE LASALLE;57350;2789
1916;1119 RUE LASALLE;2492;501 MONTEE LABOSSIERE;57887;2748
2492;501 MONTEE LABOSSIERE;1917;6101 8E AVENUE COIN BELLECHASSE;48403;2391
1917;6101 8E AVENUE COIN BELLECHASSE;2492;501 MONTEE LABOSSIERE;48372;2425
2492;501 MONTEE LABOSSIERE;1918;7575 BOULEVARD THIMENS;32630;1613
1918;7575 BOULEVARD THIMENS;2492;501 MONTEE LABOSSIERE;33701;1713
2492;501 MONTEE LABOSSIERE;1919;950 OTTAWA;53900;2622
1919;950 OTTAWA;2492;501 MONTEE LABOSSIERE;49497;2385
2492;501 MONTEE LABOSSIERE;1920;2855 BOUL HENRI-BOURASSA E;50462;2647
1920;2855 BOUL HENRI-BOURASSA E;2492;501 MONTEE LABOSSIERE;48681;2558
2492;501 MONTEE LABOSSIERE;1921;17 RUE MALO;85622;3493
1921;17 RUE MALO;2492;501 MONTEE LABOSSIERE;88278;3566
2492;501 MONTEE LABOSSIERE;1922;44 IEME RUE & PIE-IX;49465;2503
1922;44 IEME RUE & PIE-IX;2492;501 MONTEE LABOSSIERE;48608;2294
2492;501 MONTEE LABOSSIERE;1923;28 DOMAINE RIVEST;83732;3293
1923;28 DOMAINE RIVEST;2492;501 MONTEE LABOSSIERE;88413;3552
2492;501 MONTEE LABOSSIERE;1924;3585 RUE SAINT-URBAIN;50340;2689
1924;3585 RUE SAINT-URBAIN;2492;501 MONTEE LABOSSIERE;51394;2435
2492;501 MONTEE LABOSSIERE;1925;238 LAURE-CONAN;74757;3534
1925;238 LAURE-CONAN;2492;501 MONTEE LABOSSIERE;74254;3532
2492;501 MONTEE LABOSSIERE;1926;858 AV ST-CHARLES;61150;2816
1926;858 AV ST-CHARLES;2492;501 MONTEE LABOSSIERE;61213;2790
2492;501 MONTEE LABOSSIERE;1927;BOUL HENRI-BOURASSA O & WILFRID-REID;35671;1951
1927;BOUL HENRI-BOURASSA O & WILFRID-REID;2492;501 MONTEE LABOSSIERE;34348;1746
2492;501 MONTEE LABOSSIERE;1928;WILFERWI;48636;2371
1928;WILFERWI;2492;501 MONTEE LABOSSIERE;48773;2222
2492;501 MONTEE LABOSSIERE;1929;SQUARE PHILLIPS & RUE CATHCART;49265;2565
1929;SQUARE PHILLIPS & RUE CATHCART;2492;501 MONTEE LABOSSIERE;49374;2407
2492;501 MONTEE LABOSSIERE;1930;3337 TASCHEREAU;59474;2847
1930;3337 TASCHEREAU;2492;501 MONTEE LABOSSIERE;58996;2847
2492;501 MONTEE LABOSSIERE;1931;1521 RUE DES TOURTERELLES / JOB 917;13504;842
1931;1521 RUE DES TOURTERELLES / JOB 917;2492;501 MONTEE LABOSSIERE;13658;852
2492;501 MONTEE LABOSSIERE;1932;253 BOUL. MAPLE;41097;2008
1932;253 BOUL. MAPLE;2492;501 MONTEE LABOSSIERE;42218;2117
2492;501 MONTEE LABOSSIERE;1933;2900 RUE EDOUARD-MONTPETIT;48027;2028
1933;2900 RUE EDOUARD-MONTPETIT;2492;501 MONTEE LABOSSIERE;49605;2119
2492;501 MONTEE LABOSSIERE;1934;855 BOUL DECARIE;40384;2010
1934;855 BOUL DECARIE;2492;501 MONTEE LABOSSIERE;38502;1955
2492;501 MONTEE LABOSSIERE;1935;1000 AVENUE EMILE-JOURNAULT;44677;2039
1935;1000 AVENUE EMILE-JOURNAULT;2492;501 MONTEE LABOSSIERE;44527;2027
2492;501 MONTEE LABOSSIERE;1936;50 RUE DE BEAUNE;47702;2578
1936;50 RUE DE BEAUNE;2492;501 MONTEE LABOSSIERE;47215;2577
2492;501 MONTEE LABOSSIERE;1937;2950 RUE EDOUARD-MONTPETIT;48150;2042
1937;2950 RUE EDOUARD-MONTPETIT;2492;501 MONTEE LABOSSIERE;49728;2133
2492;501 MONTEE LABOSSIERE;1938;9675 AVENUE PAPINEAU;47056;2289
1938;9675 AVENUE PAPINEAU;2492;501 MONTEE LABOSSIERE;46607;2281
2492;501 MONTEE LABOSSIERE;1939;3025 BOUL TESSIER;49936;2090
1939;3025 BOUL TESSIER;2492;501 MONTEE LABOSSIERE;47453;1978
2492;501 MONTEE LABOSSIERE;1940;481 PRINCE ALBERT;44113;2092
1940;481 PRINCE ALBERT;2492;501 MONTEE LABOSSIERE;43982;2060
2492;501 MONTEE LABOSSIERE;1941;3025 BOULEVARD TESSIER;49936;2090
1941;3025 BOULEVARD TESSIER;2492;501 MONTEE LABOSSIERE;47453;1978
2492;501 MONTEE LABOSSIERE;1942;77 DUROCHER;60528;2702
1942;77 DUROCHER;2492;501 MONTEE LABOSSIERE;60545;2688
2492;501 MONTEE LABOSSIERE;1943;542 VILLENEUVE;86378;3957
1943;542 VILLENEUVE;2492;501 MONTEE LABOSSIERE;84523;3810
2492;501 MONTEE LABOSSIERE;1944;556 METABETCHOINE;478514;17976
1944;556 METABETCHOINE;2492;501 MONTEE LABOSSIERE;477492;17988
2492;501 MONTEE LABOSSIERE;1945;11 RUE MADORE;19473;1500
1945;11 RUE MADORE;2492;501 MONTEE LABOSSIERE;19496;1471
2492;501 MONTEE LABOSSIERE;1946;165 ALBINI;36439;1595
1946;165 ALBINI;2492;501 MONTEE LABOSSIERE;36061;1653
2492;501 MONTEE LABOSSIERE;1947;359 MADELEINE;86815;4029
1947;359 MADELEINE;2492;501 MONTEE LABOSSIERE;84960;3881
2492;501 MONTEE LABOSSIERE;1948;841 A 844  DES COLIADES;3887;288
1948;841 A 844  DES COLIADES;2492;501 MONTEE LABOSSIERE;3887;304
2492;501 MONTEE LABOSSIERE;1949;842 DES COLIADES;3887;288
1949;842 DES COLIADES;2492;501 MONTEE LABOSSIERE;3887;304
2492;501 MONTEE LABOSSIERE;1950;556  METABECHOUANE;67615;2850
1950;556  METABECHOUANE;2492;501 MONTEE LABOSSIERE;65666;2751
2492;501 MONTEE LABOSSIERE;1951;1129  -  1147  CANIAPISCAU;67419;2812
1951;1129  -  1147  CANIAPISCAU;2492;501 MONTEE LABOSSIERE;65469;2713
2492;501 MONTEE LABOSSIERE;1952;6755 36E AVENUE;49533;2415
1952;6755 36E AVENUE;2492;501 MONTEE LABOSSIERE;48977;2453
2492;501 MONTEE LABOSSIERE;1953;COIN BRUCE ET ANDRE-BRUNET;23761;1194
1953;COIN BRUCE ET ANDRE-BRUNET;2492;501 MONTEE LABOSSIERE;23198;1207
2492;501 MONTEE LABOSSIERE;1954;1040 GARDEN;73073;3048
1954;1040 GARDEN;2492;501 MONTEE LABOSSIERE;71219;2931
2492;501 MONTEE LABOSSIERE;1955;53 BALLANTYNE NORD;38787;2331
1955;53 BALLANTYNE NORD;2492;501 MONTEE LABOSSIERE;38224;2138
2492;501 MONTEE LABOSSIERE;1956;44E AVENUE;62762;2864
1956;44E AVENUE;2492;501 MONTEE LABOSSIERE;60065;2523
2492;501 MONTEE LABOSSIERE;1957;AVE SALK & 10871  DE CASTILLE;53195;2796
1957;AVE SALK & 10871  DE CASTILLE;2492;501 MONTEE LABOSSIERE;52737;2738
2492;501 MONTEE LABOSSIERE;1958;40E AVENUE;62398;2812
1958;40E AVENUE;2492;501 MONTEE LABOSSIERE;59701;2465
2492;501 MONTEE LABOSSIERE;1959;MONTREAL;48636;2371
1959;MONTREAL;2492;501 MONTEE LABOSSIERE;48773;2222
2492;501 MONTEE LABOSSIERE;1960;16 PLACE BRAESIDE;44122;2318
1960;16 PLACE BRAESIDE;2492;501 MONTEE LABOSSIERE;43984;2241
2492;501 MONTEE LABOSSIERE;1961;140-148 CARMEL BOUTIN;59249;2525
1961;140-148 CARMEL BOUTIN;2492;501 MONTEE LABOSSIERE;57431;2468
2492;501 MONTEE LABOSSIERE;1962;140-148  CARMEL BOUTIN;59249;2525
1962;140-148  CARMEL BOUTIN;2492;501 MONTEE LABOSSIERE;57431;2468
2492;501 MONTEE LABOSSIERE;1963;103 BAILLARGEON;42119;1735
1963;103 BAILLARGEON;2492;501 MONTEE LABOSSIERE;41862;1780
2492;501 MONTEE LABOSSIERE;1964;330 BOUL. HARWOOD;5888;503
1964;330 BOUL. HARWOOD;2492;501 MONTEE LABOSSIERE;5889;471
2492;501 MONTEE LABOSSIERE;1965;140-148   CARMEL BOUTIN;59249;2525
1965;140-148   CARMEL BOUTIN;2492;501 MONTEE LABOSSIERE;57431;2468
2492;501 MONTEE LABOSSIERE;1966;1001-1008 MAURICE RICHARD;2493;322
1966;1001-1008 MAURICE RICHARD;2492;501 MONTEE LABOSSIERE;2478;306
2492;501 MONTEE LABOSSIERE;1967;DE L'AIGUILLAGE;38749;2121
1967;DE L'AIGUILLAGE;2492;501 MONTEE LABOSSIERE;36250;1857
2492;501 MONTEE LABOSSIERE;1968;7330 AVENUE RENE-DESCARTES;55722;2550
1968;7330 AVENUE RENE-DESCARTES;2492;501 MONTEE LABOSSIERE;55359;2569
2492;501 MONTEE LABOSSIERE;1969;165 ALBIBI;36439;1595
1969;165 ALBIBI;2492;501 MONTEE LABOSSIERE;36061;1653
2492;501 MONTEE LABOSSIERE;1970;9 AVENUE SPRINGGROVE;44884;2416
1970;9 AVENUE SPRINGGROVE;2492;501 MONTEE LABOSSIERE;44841;2417
2492;501 MONTEE LABOSSIERE;1971;107 RUE BELLE FLEUR;49263;2147
1971;107 RUE BELLE FLEUR;2492;501 MONTEE LABOSSIERE;49644;2249
2492;501 MONTEE LABOSSIERE;1972;UNKNOWN JOB;4694875;154783
1972;UNKNOWN JOB;2492;501 MONTEE LABOSSIERE;4697042;154363
2492;501 MONTEE LABOSSIERE;1973;COIN SALABERRY ET NICHOLSON;25420;1353
1973;COIN SALABERRY ET NICHOLSON;2492;501 MONTEE LABOSSIERE;25083;1390
2492;501 MONTEE LABOSSIERE;1974;GOUIN & LAUZANNE;1344031;46106
1974;GOUIN & LAUZANNE;2492;501 MONTEE LABOSSIERE;1344760;46287
2492;501 MONTEE LABOSSIERE;1975;. VINCENT D'INDY &  EDOUARD-MO;44723;2453
1975;. VINCENT D'INDY &  EDOUARD-MO;2492;501 MONTEE LABOSSIERE;44585;2369
2492;501 MONTEE LABOSSIERE;1976;2200 RUE PLESSIS;52245;2571
1976;2200 RUE PLESSIS;2492;501 MONTEE LABOSSIERE;52256;2441
2492;501 MONTEE LABOSSIERE;1977;HYMUS & STILLVIEW;25970;1206
1977;HYMUS & STILLVIEW;2492;501 MONTEE LABOSSIERE;26119;1284
2492;501 MONTEE LABOSSIERE;1978;60 AUDUBON;32382;1490
1978;60 AUDUBON;2492;501 MONTEE LABOSSIERE;29325;1343
2492;501 MONTEE LABOSSIERE;1979;62 DEVON;17556;1327
1979;62 DEVON;2492;501 MONTEE LABOSSIERE;17623;1262
2492;501 MONTEE LABOSSIERE;1980;RUE BORDEAU & GAUTHIER;2411676;81686
1980;RUE BORDEAU & GAUTHIER;2492;501 MONTEE LABOSSIERE;2392362;81924
2492;501 MONTEE LABOSSIERE;1981;1305 BREBOEUF;53284;2218
1981;1305 BREBOEUF;2492;501 MONTEE LABOSSIERE;52888;2242
2492;501 MONTEE LABOSSIERE;1982;5820 RUE JARRY-EST;49675;2298
1982;5820 RUE JARRY-EST;2492;501 MONTEE LABOSSIERE;49246;2211
2492;501 MONTEE LABOSSIERE;1983;129 � 165 DENISE PELLETIER;64461;2600
1983;129 � 165 DENISE PELLETIER;2492;501 MONTEE LABOSSIERE;63422;2782
2492;501 MONTEE LABOSSIERE;1984;522 AVENUE MARIEN;58269;2633
